id;coments
1813;não dá para ir ao jalapão e não conhecer este lugar, é paradisíaco. É o melhor atrativo do jalapão na minha opinião. Aguas transparentes e cristalinas e uma cachoeira, excelente para mergulho e apreciação da natureza.
1814;Águas cristalinas, temperatura perfeita para aplacar o calor, quem se arriscar a ficar bem debaixo da queda d'água vai se beneficiar de uma deliciosa massagem. Não dá vontade de sair.
1815;Em minha opiniao, se fosse somente para ver a cachoeira da formiga, uma visita ao Jalapao ja teria valido muito a pena! A cachoeira tem uma agua incrivelmente limpida e esverdeada. Algo muito proximo a uma piscina (mas sem todo o cloro)! :)Imagino que sao poucos os lugares do mundo com uma cachoeira com agua tao linda quanto essa!!Imperdivel!ps: nao esquecam da dar um mergulhinho na pascina azul proxima a cachoeira! :)
1816;Uma das melhores cachoeiras da região. Excelente local pra mergulhar, nadar e observar o fundo do rio. A água é de um tom de azul apaixonante. Dá pra ficar horas brincando sem querer ir embora.
1817;uma das aguas mais cristalinas que já vi.otima para banhar-se com segurança, a cachoeira mais linda do jalapão
1818;A cachoeira perfeita para banho alem de ser linda, se torna mais linda ainda se você tiver possibilidade de fazer snorkel
1819;Cachoeira linda. A água é cristalina. Mesmo mergulhando sem óculos é possível visualizar o fundo. A temperatura da água é ótima. Passeio muito legal.
1820;Um lugar na natureza maravilhoso e com o calor por volta de 40 graus uma água cristalina e refrescante
1821;Excelente atração. Melhor se não estiver com muita gente que neste caso pode prejudicar um pouco o aproveitamento do passeio
1822;A melhor cachoeira para banho no jalapão. água cristalina cor verde, bem clara, muito boa para passar o dia curtindo...jalapão você no paraíso, WG  expedições.leve óculos de mergulho. 
1823;"Certamente um dos pontos altos do parque estadual do jalapão (ao lado da trilha da serra do Espírito Santo que é o melhor atrativo na minha opinião). Cachoeira belíssima, limpa e excelente para um mergulho. O único \problema\"" é que fica bastante cheia... Se não houver pressa dá para passar horas no local aguardando um momento mais sossegado. De qualquer sorte vale a visita!"""
1824;Cachoeira incrível!!!! A água então.....lugar mágico, a temperatura da água e ideal e o visual é demais
1825;Cachoeira ótima para relaxar nas pedras embaixo das quedas, ou nas bordas. Em feriados e alta temporada fica cheia, então chegue cedo, ou em horários alternativos, dentro do limite de funcionamento. Paga-se 20 para entrar e não tem boa estrutura de banheiro.
1826;Um dos melhores lugares que já visitei, água cristalina, cachoeira linda, há lugar em volta para fazer churrasco,variar rede, ouvir música. Perfeito!
1827;Chegue cedo senão lota!! O lugar é lindo e têm estrutura bacana! Dá pra ficar no canto curtindo a água ou ir para a queda e aproveitar um pouco de aventura!
1828;Lugar esplêndido, com água potável e temperatura agradável. O mais fantástico é matar a sede durante um bom mergulho.
1829;A cristalinidade desta água, a magia deste lugar, não tem igual.Água potável em uma cachoeira deliciosa. Mergulhar aí, ainda de dando ao luxo de matar a sede enquanto nada, não tem preço.
1830;Conheci esta cachoeira fazendo o trajeto de bike, no caminho tem muita areia, mas depois qndo chegamos na cachoeira nos deparamos com tamanha beleza que é inacreditavel! Veio ao jalapão, não deixe de visitar a cachoeira da formiga.
1831;Lugas sensacional, água cristalina, cachoeira muito bonita, vale muito a pena conhecer porém a estrutura é bem precária, não tem restaurante e o acesso é om estrada bem ruim. Mas recomendo de mais pra quem gosta desse contato com a natureza.
1832;Cachoeira de água potavel super transparente. Corrente um pouco forte, bom para quem sabe nadar. É uma delicia e maravilhosa!
1833;O Parque do jalapão é inteiro uma surpresa maravilhosa. Apesar da pouca estrutura cada cachoeira cada fervedouro é uma maravilhosa surpresa. A cachoeira do Formiga além de linda é divertida. Um passeio barato. Um oásis sem celular para quem gosta de aventura. 
1834;Um local muito bonito, mas com dificuldades para gerir o espaço, como maior parte das atrações do Jalapão. É um lugar que se DEVE conhecer, e levar máscara e snorquel se possível, assim como câmera subaquática.É mau gerido por ter um preço acima da média das visitas do Jalapão, por um serviço precário, com más condições de vestiários, higiene, refeições e sem opções para vegetarianos, celíacos e outras pessoas com limitações.
1835;Excelente propriedade, com bar e restaurante, local bem estruturado e com uma linda cachoeira que forma uma belíssima piscina natural.
1836;Vale a pena ficar o dia inteiro na cachoeira, q nao é grande, mas a cor da agua impressiona. Muito clara.
1837;Cachoeira da Formiga é linda, água clara e limpaaaaa.Otima para banho e para massagem natural, lugar ideal para relaxar e refletir.Os pequenos vão adorar.
1838;Imperdível! Quem vai ao Jalapão tem que visitar a Cachoeira do Formiga!Tem acesso um pouco difícil, mas compensa muito quando chega ao local.Piscina de água natural e cristalina.A infraestrutura local deixa um pouco a desejar, mas pra quem é aventureiro vale muito a pena!
1839;A Cachoeira da formiga é uma das mais bonitas que já visitei. As águas são verde-água intenso e muito limpas. Como a maioria das atrações no Jalapão, tem uma infra-estrutura bem simples. As instalações e serviços são atividade de trabalho da população local. Os preços são adequados se consideras que o lugar é um território isolado e de acesso não tão fácil. Tem uma área de camping por 30 reais. Tem 2 banheiros pequenos (fem e masc.), mas o banho é na área externa. Cuidado com os insetos. Use bastante repelentes e feche bem a barraca. Um amigo encontrou um carrapato em sua pele. Portanto, cuidado! Se ficas no camping, consegues ir na cachoeira de noite quando os turistas já foram embora e de manhã cedo também. Bom para tirar fotos sem pessoas no fundo. De noite a cachoeira tem uma iluminação. Lá é servido refeição sob encomenda. Almoço por 30 reais. Opções de frango caipira e carne de sol. Para vegetarianos, ovo. Café da manhã 5 reais, mas este não recomendo, a não ser que não tenhas nada para comer. Esses valores são por pessoa. Atração imperdível para quem vai ao Jalapão.
1840;Visite o Jalapão com empresas que tenham no mínimo um Guia Cadastrado ou um Turismólogo, o Jalapão esta cheio de Piratas, faça um orçamento conosco Whats App 63 9982 0404 !!!
1841;Mais do que a cachoeira, o que impressiona é a cor da água, de um azul turquesa incrível e transparente. Super recomendo
1842;Vale a pena o esforço para chegar , camping no local , mais muito simples , leve tudo o que precisa pro seu conforto , pois não há nada no lugar
1843;Lugar lindo, com água cristalina e uma cachoeira deliciosa. Voltaria quantas vezes pudesse, vale a pena conhecer e passar um dia nesse paraíso.
1844;A Cachoeira da Formiga é ótima para um bom banho. O lugar é bem bonito e tranquilo para banho de crianças e adultos.
1845;A cachoeira é linda!! Água cristalina e transparente. O melhor de tudo é que a água não é gelada como de costume nos passeio de ecoturismo. Fiquei apaixonada pelo lugar, não esqueça sua máscara de mergulho.
1846;Essa palavra define!! Você nem acredita na hora que vê a cor da água. Parece mentira! Não esqueça sua máscara e o snolker pois a água é um azul lindo!!! Você vai poder ver peixinhos e o fundo do poço! E o melhor de tudo, a água lá é muito gostosa não é gelada como geralmente são as cachoeiras! Não deixe de ir!
1847;Águas cristalinas, dar vontade de ficar o dia inteiro dentro da água, precisa melhorar a estrada, pois a viagem fica um pouco cansativa por conta do buracos.
1848;A cachoeira é linda demais! A cor da água é incrível!! A temperatura da água é super agradável! Mas a decepção ficou pela falta de cuidado dos frequentadores do camping ali muito próximo à cachoeira no período de Carnaval. Muitas latinhas de cerveja e lixo espalhados! Em qualquer lugar precisamos cuidar do nosso lixo e num lugar único como esse, então, essa sujeira é imperdoável!!
1849;A cachoeira desce em dois ambientes, o primeiro referente a queda d'água forma um lago (acredito que fundo) com água cristalina e continuando o curso da água temos outro ambiente com água na altura aproximada de 1,5 m com banho ótimo. Não tem como achar o lugar ruim. Cobra-se R$ 20,00 por pessoas independente da idade ou preferenciais.
1850;Lugar muito lindo ! Agua cristalina e piscina natural com diferentes profundidades. Ótimo para passar o dia, pois tem estrutura para almoço também. Entrada R$20.00
1851;A Cachoeira da Formiga é simplesmente sem explicação ! Não encontro palavras para descrever o quão maravilhosa e encantadora é! A água limpa e transparente ganha um tom de azul turquesa fantástico devido ao que tem no solo que fica no fundo da água e a vegetação que tem em volta da cachoeira! A temperatura da água é perfeita para um refrescante e delicioso banho! E o cenário inspira fotos, filmagens, e pinturas maravilhosas! Tem área de camping para quem desejar acampar, e também tem 2 refeitórios onde é possível se deliciar com uma ótima comida caseira . Tudo muito simples e pitoresco, se desejar fazer refeições nesses refeitórios é necessário avisar com alguma antecedência para que o pessoal que trabalha lá tenha tempo hábil para preparar tudo. O pessoal que trabalha lá é muito simples, mas são pessoas extremamente simpáticas!Mais
1852;Cachoeira linda demais, onde épossivel se aventurar na queda d´afgua, ou curtir paz de uma piscina de aguas cristalinas
1853;Sem investimento a atração poderia ser o muito melhor que beleza natural da cachoeira gostosa.o local que poderia oferecer tudo mal dispõe de 1 toalete , achei sujo sem trava.nao há refeição no local
1854;As cachoeiras que conhecia até então eram todas geladas. Mas essa além da temperatura gostosa, é incrível!!! A água azul e transparente! Só tenho otimas lembranças!!
1855;Formiga foi a primeira cachoeira que foi possível se banhar em nossa viagem ao Jalapão. Muito bonita. Assim como várias outras atrações do Parque é necessário o pagamento de uma taxa. No caso da Formiga, R$ 20,00. Tem uma queda bem bacana que serve de massagem natural para as costas. A água é muito limpa, clara, temperatura ótima para o banho. Jalapão é show!
1856;Ficar embaixo da queda dagua é uma massagem revigorante. A cor da água, a temperatura, a piscina que se forma faz com que não de vontade de sair mais. Abaixo se forma uma piscina menor que é perfeita pra relaxar. Se pode sentir um cheiro de eucalipto delicioso. Vale a pena ir
1857;A cachoeira mais lindo do Jalapão. Super fotogenica com suas águas turquesas. Ótima para banho e selfies.
1858;A Cachoeira é linda, água esverdeada transparente, ótima para fazer flutuação, nadar, curtir. O acesso é fácil, não precisa fazer trilha.
1859;Queda d´água com aproximadamente 3 m de altura e 10 de largura. É possível chegar de carro até um ponto a aproximadamente 50 m da cachoeira. Há local para comer e beber. Acho que é preciso encomendar a comida. 
1860;O que dizer de um lugar que você nunca  imaginou visitar.A cor da água  é  inacreditável.  Limpa demais.Por sorte quando fomos só tinha nosso grupo então tinha a cachoeira  para nós 
1861;Cachoeira de águas verdes, lugar tranquilo, na sequencia a cachoeira possui uma piscina, bom para as crianças, no local há um quiosque, banheiro e é possível acampar, um dos lugares para passar o dia, não é necessário um guialocal pago=$$
1862;Difícil  descrever  o lugar.. a cor da água  é  esplêndida.O lugar encantador... difícil dizer sobre este lugar. Um dos mais belos que Conheci
1863;Uma Cachoeira normal, bem pequena, e o Rio para o banho, como está próximo a comunidade Mombuca e aos fervedouros Vale a pena conhecer. 
1864;Cachoeira da formiga é linda por de mais. Água transparente e gelada! Ambiente super agradável, paisagem indescritível...
1865;O Jalapão surpreende sempre! A cachoeira é muito bonita, água transparente e na temperatura ideal. O único problema que encontrei quando fui é que estava cheia demais!
1866;Água azul turquesa, areia branca e fina, muito gostosa e imperdível. Visitamos no período de chuvas, o volume de água estava grande e a piscina natural funda, mas havia lugares mais rasos e troncos para você se segurar.
1867;O banho nessa cachoeira é adorável e vale fazer muitas fotos subaquáticas!!, após a piscina natural tem outras piscinas onde vc relaxa e descansa apreciando o banho numa água limpa e potável!!
1868;É o melhor lugar para mergulho no Jalapão!! Merece um período inteiro de passeio!!! A água é muito transparente e o fundo parece uma piscina natural que dá belíssimas fotos aquáticas!!
1869;Para entrar na cachoeira paga-se cerca de R$ 10 por pessoa. A água da cachoeira é uma delícia. Para quem tem medo, tem uma entrada na lateral com a água bem rasinha, totalmente transparente, imperdível para quem vai ao Jalapão. 
1870;A Cachoeira da Formiga é uma pequena cascata. É super agradável, dá para nadar, ficar sentado na cachoeira, mas o que é impressionante é a cor da água. É lindo demais! Depois de uns 30 minutos que chegamos, começou a chover. O lugar é tão lindo, que nem incomoda. Mas, depois de uns minutos, como a chuva era forte, começou a cair água suja na cascata e ela perdeu a transparência. Vale dizer que mesmo com chuva, não chega a ficar frio. Ao contrário, fica uma temperatura bem agradável.É cobrado R$ 20,00 por pessoa. Em grupos grandes, dá para negociar. Fazem almoço, mas como na maioria dos lugares no Jalapão, demora. Dica: sempre tente reservar antecedência o almoço.
1871;Essa cachoeira é linda, tem uma água de um azul incrível e não é gelada! Não deixe de visitar. Na entrada, há um bar pra comprar pra comprar bebidas e belisquetes. Não reparei se servem comida.
1872;Muito boa . Água quente e cristalina . Fica sentado na queda e muito bom e uma massagem . O local é de fácil acesso desde que com um guia . Não a é necessário longa caminhada para chegar . Lindo de mais
1873;Local Sensacional. Mergulho purificador, legal para usar máscara de mergulho. Um dos locais que indo ao Jalapão não pode faltar.
1874;Lugar lindo! Você consegue enxergar o corpo inteiro submerso na água, é maravilhoso de se ver! Dá vontade de ficar muito mais!
1875;Ao chegar lá vc terá o refresco para compensar seu esforço da estrada ruim.Mas vale a pena. Muito linda as águas para se refrescar.
1876;Adoramos!!! A coloração esverdeada da água e a temperatura amena tornam essa cachoeira deslumbrante. Por ser pequena vale a pena ir em baixa temporada. Estava vazia quando fui, então aproveitei bastante.
1877;Simplesmente a cachoeira mais linda que conheci na minha vida. A cor verde esmeralda é realmente deslumbrante e energizante. Saí de lá novinha em folha!! Fui em uma época que o lugar estava vazio, então aproveitei bastante tempo. Na alta temporada, o local fica mais cheio e o tempo de permanência acaba sendo pequeno.
1878;Localizada próxima a cidade de Mateiros (TO), a Cacheira da Formiga é simplesmente deslumbrante, pela cor de suas águas e, ainda, pelo nível de privacidade que oferece aos visitantes. Indescritível a sensação de se banhar naquela água cristalina num calor de quase 40 graus. Chegamos lá em pleno domingo ao meio dia e não encontramos ninguém no local e assim nos sentimos literalmente donos daquele paraíso no meio do Brasil de tantas belezas ainda desconhecidas da maioria dos brasileiros como o Jalapão no estado do Tocantins.
1879;Merece estar entre as atrações mais lindas do Jalapão. Aguas clarissimas, temperatura gostosa...tudo de bom!
1880;Queda de água forte mas acessível. A Cachoeira da Formiga merece estar no topo das atrações do Jalapão. Há uma entrada mais calma e rasa para os que não sabem nadar. Há troncos onde se pode segurar da corrente de água. Água cristalina.
1881;Atração excelente, lugar muito bonito e ao mesmo tempo uma simplicidade que apaixona, comer lá é muito caro, a opção é faça vc mesmo, tipo churrasco, no entanto, na cidade de Mateiros há bons restaurantes, simples, mas a comida é boa.
1882;Pode acampar nela mas tem que pagar uma taxa a mais, ficamos acampados e vlw a pena, de manhã está vazia . a água é muito limpa e gostosa para se refrescar.Leve comida e água para tomar. 
1883;Quando vc chega lá tem certeza de que fez a escolha certa. A cachoeira é fantástica! Água limpa, que torna um azul incomparável. Sem contar que a temperatuda da água é uma delícia!O local em si não tem muita estrutura. Eles não servem refeições, mas tem banheiro e local de estacionamento. Vc pode fazer picnic se quiser.Há um espaço çara camping no local, preço de R$30,00/pessoa.
1884;A melhor cachoeira do Jalapão. Basta dar uma olhada nas fotos. Infelizmente não posso falar sobre o acesso pois fui com uma agência, no veículo deles, e não me preocupei em prestar atenção no caminho. Mas acho que vale muito a pena tentar chegar lá. Nota 10.
1885;umas das melhores  do Brasil , vale muito a pena visitar . tive o privilegio de pegar ela completamente vazia e poder disfrutar sozinho dessa beleza rara.
1886;Simplesmente a mais linda! as aguas são azuis e transparentes. Cheias de peixinhos como se fosse um aquario.
1887;Maravilhosa. Até a temperatura da agua é muto boa. Refrescante. Visual imperdivel. Não deixe de conhecer. Vale a pena mesmo depois do delocamento.
1888;Na minha opinião, a atração mais linda de todo o passeio. Linda vista, linda cor da água. Uma deliciosa sensação estar ali, nadando naquela água limpinha e de temperatura super agradável.
1889;A cachoeira é linda e, sem dúvidas, um dos melhores passeios do Jalapão. Vale a pena levar máscaras de mergulho, a visibilidade embaixo d´água é incrível.
1890;A Cachoeira da Formiga é um local de beleza ímpar !! Queda d'água forte e de temperatura agradabilíssima !! A piscina que se forma é belíssima e dá para ficar nadando ou apreciando por muito tempo.O rio de águas transparentes que sai após a piscina natural também vale um tempo para nadar e curtir ! Dá para levar máscara e snorkel e curtir as belezas debaixo d'água !!Enfim, um lugar cuja beleza vale a visita ao Jalapão !!
1891;Realmente um dos lugares mais bonitos que já visitei na vida a cachoeira de águas azuis cristalinas e de beleza ímpar. O único senão e o fato de ser um local pequeno que fica muito difícil de ser apreciado quando frequentado por grandes grupos de uma só vez.
1892;Deliciosa !Descarrega todas as energias e nos deixa lindas, leves e soltas !Foi um dos pontos altos do passeio !Sugiro inclusive que o tempo de permanência seja maior para aproveitar ainda mais !
1893;Essa cachoeira é imperdível no Jalapão. Apropriada para o banho, não é muito profunda, mas tem que ter cuidado porque há várias profundidades e algumas áreas de pedras. A correnteza é adequada para o banho, não é muito intensa. Quando fui em janeiro, havia muitos turistas. Me cobraram R$ 20,00 (vinte reais) por pessoa para entrar na cachoeira. Havia um restaurante no local. Banho renovador, divertido e relaxante! Passeio para amigos, casais e família.
1894;Cachoeira da Formiga, considerada uma das mais belas do Jalapão, com suas águas de cor verde esmeralda que proporciona um banho relaxante e renovador para o corpo.
1895;Ótima cachoeira com água cristalina ... Vale a pena levar óculos e Snorkel .... Não tem muita infra estrutura ... Coisa bem simples e rústica ... Leve o que você vai beber e comer.... Não aconselhável o banho para idosos nem criança.
1896;"Cachoeira pequena e de difícil acesso, mas que compensa pelo visual deslumbrante e prazer que nos proporciona. Água morna e de um verde-esmeralda fantástico, que compensa todo o esforço de chegar até lá. A diversão é certa. Não se percebe o tempo passar. No calor escaldante do Jalapão, a Cachoeira do Formiga (o coreto é \do\"" mesmo), é um verdadeiro oásis. No local, existe um pequeno bar, muito simples mesmo, onde oferecem refeições (frango caipira) sob encomenda."""
1897;A cachoeira é bem pequena, mas é muito gostosa, boa para relaxar e ficar embaixo a queda, dá para deitar nas pedras, a água é transparente e não é tão fria quanto todas as cachoeiras que já fui na minha vida
1898;Cachoeira com água quase morna e de uma transparência inacreditável. Tem uma correnteza que é uma perfeita hidromassagem. Todo mundo merece um mergulho nesse lugar.
1899;Bem rustico, porem lindo, como todo Jalapão.... O lugar é bem cuidado e se for durante a semana é bem calmo. Dá pra fazer ate um churrasquinho.
1900;A água é cristalina, linda demais. Recomendo ir fora de temporada para ter o privilégio de desfrutá-la com pouca gente.
1901;"A àgua é extremamente limpa e a cor dela é o que faz esta cachoeira ser \Linda\"" , fora que é uma àgua de temperatura extremamente gostosa...Não aconselho almoçar no estabelecimento, pois a comida pelo que oferece é Beeeemmm Cara. Atrativo pago R$ 20,00 p/p."""
1902;Local magnífico! Excelente banho de cacheira. Água transparente, cercado por árvores. Verdadeiro paraíso. Essencial ter carro 4x4.
1903;Que delícia se banhar nestas águas revigorantes. Limpíssima. O acesso é bom. Refrescante em meio ao calor intenso do Jalapão.
1904;A Cachoeira do Formiga é de fácil acesso e excelente para banho tanto para adultos quanto para crianças. Próximo à cachoeira existe infraestrutura para alimentação e banheiros. Existe uma área para banho próximo à pequena queda da cachoeira com aproximadamente 3 metros de profundidade e uma outra área lateral que varia de um metro a 1,60 mais ou menos com correnteza leve mais própria para crianças e adultos mais cautelosos. Em ambas as áreas a água é cristalina e a areia branquinha e fina, excelentes para o banho. É possível mergulhar da cachoeira e da plataforma de madeira existente no poço. A área da cachoeira é cercada de vegetação nativa em um ambiente maravilhoso.
1905;O lugar é simplesmente incrível, águas cristalinas e no fundo areia branquinha, um experiência de tirar o fôlego, e ainda dá p/ sentar na cachoeira e relaxar um pouco!!
1906;Não é alta, mas tem um lago ótimo pra banho e a cor da água é de um azul de doer os olhos. Acesso pago (20 reais)
1907;Na minha expedição ao Jalapão pela Korubo Safari Camp este foi o passeio que mais me diverti e amei. Nem vou olhar as impressões negativas já feitas sobre o Jalapão, não merecem atenção x ao que proporcionam. Têm problemas? É claro que têm, mas nada que deixe em dúvida a capacidade de apreciarmos o que de melhor a natureza pode nos proporcionar.  A Cachoeira da Formiga, apesar de pequeno seu espaço para banho, é de uma água cristalina e de uma simpatia fantástica. Tá certo que tomei uns caldos na força da correnteza e saí com uns hematomas de lá, mas o divertimento é ímpar. Muitas vezes buscamos infraestrutura de metrópole para que tenhamos prazer intenso e, na verdade, o que mais importa é o que vc sente estando no local. Espero, realmente, que a atenção ao ecoturismo seja levada mais a sério no Brasil, mas que jamais se perca a simplicidade do que o rústico pode nos proporcionar.
1908;Maravilhosa a cachoeira!!! Só acho que não tem uma infraestrutura própria pros turistas.. a cachoeira é funda e pra quem não sabe nadar ou tem medo não há disponibilidade de coletes salva vidas. Fui com a Korubo e ficavam nadando conosco uns 4 guias.. mas mesmo assim senti falta de uma segurança maior.
1909;A Cachoeira do Formiga é uma pequena queda d`água, cercada por uma vegetação exuberante, de árvores altas, e palmeiras nativas. Mas o espetáculo mesmo fica por conta da piscina formada ao pé da cachoeira, onde águas de um verde-esmeralda convidam ao mergulho, onde é possível banhar-se e observar o fundo do poço, com areias calcárias. Apesar de possuir uma taxa de visitação, o proprietário pouco se importa com o bem estar dos visitantes, não oferecendo nenhuma infraestrutura ao visitante.
1910;A cachoeira é maravilhosa!As vezes vejo algumas avaliações negativas sobre o Jalapão. Todos tem direito de dizer o que acharam, mas a maioria fala sempre a mesma coisa. Falta infra-estrutura, muita poeira, atrações turísticas muito distantes... Graças a Deus o Tocantins e mais precisamente o Parque Jalapão e assim! E que permaneçam por milhares de anos.  Natureza intocada, sem nenhuma infra-estrutura e uma paz única. Quem por algum motivo se incomoda com as características citadas acima deve procurar destinos mais urbanos.
1911;Essa cachoeira é única.  Água linda, defendendo da época pode ser mais azul ou com tons de verde, mas sempre transparente e com temperatura ideal. Me senti novamente uma criança. 
1912;Cachoeira maravilhosa, com uma água de cor esverdeada e muito limpa e de temperatura muito agradável. Vale o esforço pra chegar la.
1913;Uma das várias cachoeiras do Parque do Jalapão, água límpida rodeada por uma vegetação rica. Muitas crianças aproveitavam para nadar
1914;Lugar lindo vale a pena conhecer! Água transparente temperatura da água um pouco morna. A estrutura para receber os turistas deixa a desejar pelo preço que se paga. 
1915;Local lindo, água limpa e convidativa. Ambiente rodeado de muito verde, dá para curtir a queda d´água e aproveitar o momento.
1916;A cachoeira é ótima, água morna e limpa, da para se banhar e curtir muito com uma massagem natural  na queda da cachoeira...
1917;Excelente lugar para curti as férias, e feriados com toda família, recomendo a todos,  Mateiros-Jalapão-Tocantins.
1918;O melhor do jalapao, sao suas aguas limpas e claras, de um esverdeado que parece muito com uma piscina.Para mim este é o passeio numero do jalapao!!!
1919;Parece que não, mas a força da queda ali é forte. Logo ao lado da queda há uma pequena plataforma de madeira pra acessar a água. Ali o rio contorna uma porção de terra então a correnteza é forte, mesmo assim a água é muito limpa e fria. Após o contorno, a correnteza some e fica uma parte bem tranquila onde famílias curtiam o banho com crianças pequenas. A profundidade varia de 2 metros no nivel da queda até uns 70cm após o contorno.Recomendo muito a visita ali.
1920;O visual impressiona, já que estamos falando de uma área extremamente grande e de baixa umidade relativa do ar que é o cerrado com rios caudalosos e uma cachoeira dessas, de tirar o fôlego. A água é muito limpa e a temperatura dela é excelente para um banho. Tente ir em um dia de sol, pois a incidência dos raios solares na água irá tornar o local ainda mais lindo.
1921;Cachoeira mais incrível do Jalapão. Atração que não deve ser deixada de lado por ninguém que for conhecer ou visitar Tocantins!!!
1922;Maravilhosa!! Encantadora!!!! Água cristalina!!! Pra brincar, mergulhar a paisagem é de cair o queixo!!!
1923;Magnífica!! Não tem como não se emocionar com tamanha beleza!! A força da queda d'água...a água cristalina, a vegetação a sua volta!! Tudo mais que perfeito!!
1924;Aguas cristalinas, local de facil acesso, poucas pessoas e muita diversão. Com certeza um dos melhores lugares do Jalapão
1925;É simplesmente fantástica. Aguas cristalinas, uma pequena queda d'agua que pode ser usada como uma hidro hahaha... temperatura da agua perfeita, poucas pessoas. Passeio obrigatório para quem está no Jalapão.
1926;Lugar lindo! Cachoeira com água límpida, temperatura agradável e fundo verde esmeralda. O local poderia ser melhor aproveitado, com deck de observação e redes para relaxar ouvindo a queda d'água.
1927;Água cristaliiiina! A cachoeira é bem forte, então cansa ficar nadando, mas ao lado a cachoeira forma um poço mais tranquilo pra ficar à vontade. 
1928;Essa cachoeira além de lindíssima é ótima para descontrair e aproveitar o dia de sol.As águas são cristalinas e o divertimento é garantido.Leve snorkel para apreciar o fundo e as peixes do laguinho no final da cachoeira.Não esqueça de levar um lanche para uma pausa rápida, lembrando que é proibido comer no local do banho. Leve sempre seu lixo para preserva essa riqueza da natureza.Abuse do repelente e muito protetor solar.
1929;Melhor banho existente na face da terra: água transparente, morna e com sombra. Não queria sair de lá.
1930;Ótimo lugar para mergulhar :)Leve óculos de mergulho e câmera subaquática para apreciar diferentes espécies que vivem no rio.
1931;Muito boa a cachoeira, apenas nao tem infra para refeições e o deck para entrar é precario, pessoas de idade, nao recomendo.
1932;Só a cachoeira do Formiga vale a visita ao Jalapão, local de beleza indescritível, muito boa para tomar banho, vale a pena ficar quase ou um dia inteiro aproveitando essa beleza natural, o acesso é difícil assim como todas as atrações do Jalapão! Mas compensa demais!
1933;A cachoeira tem uma queda pequena, mas o fundo de areia e a água transparente fazem com que o poço fica azul esverdeado! Agua deliciosa para nadar, quando fui fiquei 2h dentro da água! Direto!
1934;O que dizer desse lugar? Perfeito! Simplesmente absurdo! Água completamente transparente. Parte da cachoeira é rasa, parte funda, ou seja, todos podem aproveitar. Se pudesse ficava o dia inteiro lá! Sério, é imperdível!
1935;Cachoeira lindíssima com águas quentes verdes e azuis, atração imperdível no Jalapão. Há uma pequena estrutura com bar e estacionamento próximo. 
1936;Área grande pra banho, com parte rasa e funda. Paisagem bem bonita e poucas pessoas no local. A melhor cachoeira que fui no Jalapão.
1937;Simplesmente amei...  Lugar lindo, c águas cristalinas.  Lugar delicioso para passar o dia e aproveitar a água...  Vale muito a pena... 
1938;Cachoeira de águas cristalinas, de cor verde esmeralda, água muito refrescante para amenizar o calor do Jalapão.Para quem tem experiência, dá para subir pela cachoeira e se arriscar a dar um mergulho em sua piscina natural deliciosa.
1939;Cachoeira muito bonita, natureza preservada,  e o melhor, ao contrário da maioria das cachoeira, onde a água é gelada, esta tem a temperatura agradavel
1940;Um dos lugares mais legais do Parque do jalapão. Água transparente e muito agradável. Lugar para demorar um pouco mais e sentir/ususfruir da natureza. Imperdível!
1941;Local muito agradável para tomar banho de rio. Bela paisagem, água morna , leito do rio todo em pedra , interessante.
1942;Chegar nessa cachoeira e dar de cara com a água cristalina e realmente encantador! Vontade nenhuma de sair de dentro d'água.
1943;É um lugar mágico. A cor da água é turquesa e totalmente límpida, a temperatura da água é deliciosa, é, com certeza, um dos lugares mais lindos que já vi
1944;Sério gente! A cachoeira é muito azul!!! Lindo de ver. Fiquei impressionada com a beleza e elegancia desta cachoeira. Indico muito conhecer. Uma experiencia diferente e incrível.
1945;Essa é, sem dúvida, a melhor cachoeira da região...Possui água cristalina, com uma grande região para nadar e com infraestrutura com banheiros, bar e estacionamento.Vale a visita
1946;O azul da água é inesquecível! Para mim foi a melhor atração da programação da Korubo e tem a vantagem da água não ser muito fria. Não deixe de ir! 
1947;Paga-se 20,00 reais para conhecer o atrativo. Uma queda d'água pequena mas muito forte. Maravilhosa para fotos e banho. Nem pense em perder essa atração.
1948;Apesar da queda modesta a água é cristalina e a até a espuma dessa cachoeira é azul!O poço para banho não é muito grande e há uma certa correnteza, que remete a quem vai com crianças a ficar atento. não há nenhum risco aparente, mas vale a precaução para evitar sustos.no local há banheiros e um pequeno quiosque com alimentação e bebidas.Para entrar, paga-se 20 reais por pessoa e o caminho de acesso é altamente recomendado de se fazer em 4x4 ou pelo menos em veículo alto.
1949;Para mim, um dos pontos altos do Jalapão.Escondida em meio a uma matinha na quebrada do cerrado, após um trilha curta, está esta belíssima queda de águas cristalinas que forma uma piscina translúcida. O melhor de todos banhos! O único senão foi ter que ir embora!
1950;Sensacional a cor da água dessa cachoeira... lugar agradabilíssimo para ficar...A queda provoca uma forte correnteza na área do poço de banho.
1951;Destino pouco explorado ainda. Os atrativos são belíssimos. Cachoeiras, dunas, fauna e flora exuberantes. ´E a natureza em estado bruto.
1952;Ao se deparar com aquela água verde, no meio da mata, dá um choque de beleza rsss. Nunca tinha visto uma cachoeira como aquela. Se possível mergulhe com um óculos de mergulho, se vê tudo no fundo com muitos detalhes, e os peixinhos são abundantes ali.
